time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-02T00:07:40.506Z,38.3846,-118.924,6.5,2.6,ml,28,54.46,0.144,0.1939,nn,nn00571959,2017-01-02T03:30:33.094Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.3,0.22,19,reviewed,nn,nn
2017-01-02T00:12:55.751Z,38.3366,-118.8838,10,1.1,ml,8,150.23,0.31,0.1666,nn,nn00571960,2017-01-02T07:04:45.098Z,"30km SW of Hawthorne, Nevada",earthquake,,8,0.24,6,reviewed,nn,nn
2017-01-02T00:13:07.720Z,-35.6711,51.8688,10,5.1,mb,,37,14.325,1.11,us,us10007p5d,2017-01-03T17:14:56.040Z,"Southwest Indian Ridge",earthquake,11.1,1.7,0.068,69,reviewed,us,us
2017-01-02T00:18:04.003Z,38.4239,-118.9008,7.4,1.7,ml,12,91.8,0.111,0.1541,nn,nn00571961,2017-01-02T07:07:56.770Z,"26km WSW of Hawthorne, Nevada",earthquake,,4,0.29,9,reviewed,nn,nn
2017-01-02T00:29:39.130Z,29.392,50.7811,10,4.2,mb,,130,6.552,1.49,us,us10007p5e,2017-01-02T00:41:10.040Z,"32km SE of Bandar-e Ganaveh, Iran",earthquake,9.2,1.9,0.091,34,reviewed,us,us
2017-01-02T00:38:11.330Z,29.4246,50.7833,10,4,mb,,162,6.572,0.82,us,us10007p5g,2017-01-02T00:59:29.040Z,"30km ESE of Bandar-e Ganaveh, Iran",earthquake,6.9,2,0.104,25,reviewed,us,us
2017-01-02T00:42:06.590Z,29.3375,50.7957,10,4.4,mb,,164,6.507,0.88,us,us10007p5h,2017-01-02T06:11:16.654Z,"38km SE of Bandar-e Ganaveh, Iran",earthquake,10.6,2,0.084,41,reviewed,us,us
2017-01-02T00:45:22.070Z,37.0871667,-98.0438333,7.35,1.5,ml,10,106,0.05475,0.03,ismpkansas,ismpkansas70216823,2017-01-03T03:00:05.680Z,"7km S of Anthony, Kansas",earthquake,0.18,0.41,0.129,12,reviewed,ismp,ismp
2017-01-02T01:02:59.721Z,60.9989,-146.6703,6.4,1.6,ml,,,,0.78,ak,ak14882328,2017-01-02T01:14:26.781Z,"22km SW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T01:03:50.342Z,60.4956,-141.318,9.7,1.4,ml,,,,0.78,ak,ak14882330,2017-01-02T01:14:27.045Z,"77km NE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-02T01:07:15.900Z,-28.0733,-68.5238,134,4.2,mb,,73,1.345,0.89,us,us10007p5j,2017-01-02T01:27:37.040Z,"82km NNW of Vinchina, Argentina",earthquake,7.9,12.9,0.264,4,reviewed,us,us
2017-01-02T01:07:42.720Z,32.9375,-116.3371667,7.16,1.22,ml,16,110,0.08477,0.33,ci,ci37778464,2017-01-02T16:06:56.701Z,"22km NE of Pine Valley, CA",earthquake,0.57,1.98,0.194,27,reviewed,ci,ci
2017-01-02T01:12:43.690Z,33.7501667,-116.0336667,1.2,0.55,ml,9,120,0.1015,0.16,ci,ci37778472,2017-01-02T16:10:32.167Z,"15km ENE of Coachella, CA",earthquake,0.45,1.08,0.121,6,reviewed,ci,ci
2017-01-02T01:15:44.540Z,61.2064,-150.0718,49,1.4,ml,,,,0.44,ak,ak14882332,2017-01-02T01:21:45.606Z,"9km W of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-02T01:15:53.720Z,32.9653333,-115.5716667,2.78,1.48,ml,14,90,0.06435,0.3,ci,ci37778480,2017-01-02T14:45:17.475Z,"4km WSW of Brawley, CA",earthquake,0.65,0.8,0.133,27,reviewed,ci,ci
2017-01-02T01:28:22.390Z,45.6485,-122.8081667,18.52,1.47,ml,20,68,0.1061,0.11,uw,uw61226707,2017-01-03T18:55:26.480Z,"10km SW of Felida, Washington",earthquake,0.23,0.4,0.107,10,reviewed,uw,uw
2017-01-02T01:56:08.457Z,52.7596,-170.0228,92.6,2.9,ml,,,,0.49,ak,ak14882334,2017-01-02T16:55:00.146Z,"47km ENE of Yunaska Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-02T02:09:40.850Z,33.7965,-116.9193333,11.46,0.91,ml,20,94,0.1092,0.18,ci,ci37778624,2017-01-03T05:49:40.042Z,"4km ENE of San Jacinto, CA",earthquake,0.33,0.82,0.274,25,reviewed,ci,ci
2017-01-02T02:11:09.993Z,38.7016,-118.4821,11,3.8,ml,36,64.21,0.08,0.2067,nn,nn00571967,2017-01-02T06:36:09.673Z,"23km NNE of Hawthorne, Nevada",earthquake,,1.1,0.35,21,reviewed,nn,nn
2017-01-02T02:12:40.565Z,59.817,-153.0064,106.8,1.6,ml,,,,0.59,ak,ak14882335,2017-01-02T17:13:35.442Z,"66km W of Anchor Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-01-02T02:13:14.000Z,32.4166667,-115.2096667,5.72,2.23,ml,13,105,0.08068,0.27,ci,ci37778632,2017-01-04T01:05:32.258Z,"7km NNW of Delta, B.C., MX",earthquake,0.5,1.57,0.158,44,reviewed,ci,ci
2017-01-02T02:13:15.479Z,38.6984,-118.4823,9.8,1.8,ml,16,80.93,0.077,0.1356,nn,nn00571980,2017-01-02T03:56:33.838Z,"22km NNE of Hawthorne, Nevada",earthquake,,2,0.1,4,reviewed,nn,nn
2017-01-02T02:14:35.451Z,63.5447,-147.1992,17,1.5,ml,,,,0.65,ak,ak14882336,2017-01-02T02:21:36.414Z,"88km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T02:15:26.513Z,38.7023,-118.4495,5.1,0.6,ml,6,165.3,0.094,0.0946,nn,nn00571981,2017-01-02T03:59:43.339Z,"24km NE of Hawthorne, Nevada",earthquake,,9.2,0.2,3,reviewed,nn,nn
2017-01-02T02:17:26.780Z,34.0401667,-117.5628333,10.17,1.43,ml,51,40,0.03549,0.18,ci,ci37778648,2017-01-03T01:26:32.565Z,"6km ESE of Ontario, CA",earthquake,0.24,0.54,0.19,28,automatic,ci,ci
2017-01-02T02:17:36.863Z,62.9695,-149.6739,74.4,1.6,ml,,,,0.76,ak,ak14882338,2017-01-02T02:27:54.246Z,"59km SW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-02T02:19:44.976Z,38.699,-118.4694,9.5,0.2,ml,4,189.04,0.082,0.0314,nn,nn00571969,2017-01-02T04:02:52.216Z,"23km NE of Hawthorne, Nevada",earthquake,,14.6,0.13,3,reviewed,nn,nn
2017-01-02T02:20:26.069Z,38.7005,-118.4624,8.2,0.1,ml,5,170.62,0.086,0.0691,nn,nn00571983,2017-01-02T04:02:52.370Z,"24km NE of Hawthorne, Nevada",earthquake,,6.8,0.49,4,reviewed,nn,nn
2017-01-02T02:28:20.201Z,38.7009,-118.4747,9.9,1,ml,9,88.55,0.082,0.1873,nn,nn00571970,2017-01-02T04:06:08.184Z,"23km NNE of Hawthorne, Nevada",earthquake,,3.6,0.36,6,reviewed,nn,nn
2017-01-02T02:32:36.080Z,38.4234,-118.9028,10.8,1.8,ml,14,59.16,0.357,0.1918,nn,nn00571971,2017-01-02T07:20:46.722Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.2,0.37,12,reviewed,nn,nn
2017-01-02T02:39:04.674Z,38.3912,-118.8858,10.3,1.7,ml,23,57.65,0.115,0.1387,nn,nn00571973,2017-01-02T15:31:51.081Z,"27km WSW of Hawthorne, Nevada",earthquake,,1.6,0.43,11,reviewed,nn,nn
2017-01-02T02:42:14.710Z,33.6663333,-116.7273333,13.35,0.78,ml,20,94,0.04935,0.16,ci,ci37778656,2017-01-02T04:38:07.201Z,"8km S of Idyllwild, CA",earthquake,0.38,0.62,0.169,22,reviewed,ci,ci
2017-01-02T02:50:33.700Z,38.4237,-118.899,4.3,1.1,ml,11,91.9,0.354,0.1199,nn,nn00571974,2017-01-02T15:41:13.232Z,"26km WSW of Hawthorne, Nevada",earthquake,,11.6,0.03,2,reviewed,nn,nn
2017-01-02T02:55:54.600Z,47.2076667,-122.068,5.47,1.6,ml,19,73,0.05745,0.12,uw,uw61226712,2017-01-03T18:12:59.370Z,"5km W of Enumclaw, Washington",earthquake,0.32,0.88,0.136,18,reviewed,uw,uw
2017-01-02T03:04:49.170Z,45.929,-111.3711667,5.81,0.4,ml,4,182,0.248,0.04,mb,mb80195679,2017-01-03T19:09:00.940Z,"8km NNW of Manhattan, Montana",earthquake,0.6,6.23,,0,reviewed,mb,mb
2017-01-02T03:19:27.688Z,38.6976,-118.4728,9.1,0.5,ml,8,128.11,0.08,0.1393,nn,nn00571975,2017-01-02T16:11:58.210Z,"23km NE of Hawthorne, Nevada",earthquake,,3.3,0.26,2,reviewed,nn,nn
2017-01-02T03:21:37.830Z,-10.7335,162.0262,48.73,5.1,mb,,59,2.417,0.74,us,us10007p5u,2017-01-02T04:04:15.040Z,"32km SSE of Kirakira, Solomon Islands",earthquake,8.9,7.7,0.062,85,reviewed,us,us
2017-01-02T03:31:46.110Z,44.8275,-111.5298333,13.3,1.62,ml,28,48,0.071,0.23,mb,mb80195559,2017-01-03T15:25:37.630Z,"38km WNW of West Yellowstone, Montana",earthquake,0.44,0.7,0.168,9,reviewed,mb,mb
2017-01-02T03:36:14.610Z,42.8059,12.6888,10,4.1,mb,,60,0.211,0.85,us,us10007p63,2017-01-03T00:00:20.327Z,"2km SSE of Castel Ritaldi, Italy",earthquake,4.1,2,0.184,8,reviewed,us,us
2017-01-02T03:41:25.553Z,38.6967,-118.4748,10.3,1,ml,10,88.08,0.078,0.0899,nn,nn00571977,2017-01-02T18:07:56.303Z,"23km NE of Hawthorne, Nevada",earthquake,,1.5,0.17,4,reviewed,nn,nn
2017-01-02T03:42:36.150Z,37.5741667,-118.8445,3.78,2.91,ml,41,44,0.02,0.04,nc,nc72747050,2017-01-04T01:51:03.334Z,"13km SE of Mammoth Lakes, California",earthquake,0.15,0.4,0.306,11,reviewed,nc,nc
2017-01-02T03:48:02.420Z,37.572834,-118.8430023,3.5,1.08,md,10,157,0.02041,0.03,nc,nc72747055,2017-01-02T03:49:43.053Z,"14km SE of Mammoth Lakes, California",earthquake,0.39,0.54,0.19,10,automatic,nc,nc
2017-01-02T03:52:56.320Z,-6.7434,130.6883,89.92,4.4,mb,,110,1.372,0.79,us,us10007p5y,2017-01-02T04:37:22.040Z,"150km NNW of Saumlaki, Indonesia",earthquake,8.8,6.5,0.12,20,reviewed,us,us
2017-01-02T03:58:32.328Z,63.2942,-150.1916,103.5,1.6,ml,,,,0.44,ak,ak14883612,2017-01-02T04:10:36.504Z,"63km W of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-02T04:12:45.810Z,37.5755005,-118.8420029,3.84,1.71,md,19,129,0.01775,0.03,nc,nc72747060,2017-01-02T04:30:03.800Z,"14km SE of Mammoth Lakes, California",earthquake,0.27,0.44,0.26,18,automatic,nc,nc
2017-01-02T04:13:33.350Z,33.4965,-116.4788333,8.69,0.78,ml,30,98,0.05187,0.2,ci,ci37778672,2017-01-03T16:40:00.955Z,"19km ESE of Anza, CA",earthquake,0.29,0.66,0.17,25,reviewed,ci,ci
2017-01-02T04:18:53.920Z,37.5166664,-118.8410034,0.2,1.57,md,10,156,0.1036,0.18,nc,nc72747065,2017-01-02T04:43:02.822Z,"18km SE of Mammoth Lakes, California",earthquake,0.87,12.27,0.16,10,automatic,nc,nc
2017-01-02T04:22:42.040Z,37.5761681,-118.8388367,3.43,0.92,md,10,137,0.01585,0.02,nc,nc72747070,2017-01-02T04:24:21.449Z,"14km SE of Mammoth Lakes, California",earthquake,0.6,0.46,0.14,9,automatic,nc,nc
2017-01-02T04:26:06.990Z,38.4267,-118.8929,9.4,1.4,ml,9,160.63,0.351,0.1656,nn,nn00571990,2017-01-02T19:00:33.433Z,"25km WSW of Hawthorne, Nevada",earthquake,,5,0.24,3,reviewed,nn,nn
2017-01-02T04:29:44.205Z,63.1379,-148.3175,58.5,1.9,ml,,,,0.75,ak,ak14883619,2017-01-02T04:41:03.445Z,"42km SE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-02T04:38:27.270Z,33.7406667,-116.0233333,3.01,0.67,ml,18,117,0.08968,0.18,ci,ci37778696,2017-01-02T04:42:09.127Z,"16km ENE of Coachella, CA",earthquake,0.36,0.69,0.077,8,automatic,ci,ci
2017-01-02T04:51:35.100Z,19.2168331,-155.3261719,28.25,2.27,md,55,165,0.07046,0.16,hv,hv61543026,2017-01-02T04:54:53.010Z,"16km E of Pahala, Hawaii",earthquake,0.54,0.59,0.16,33,automatic,hv,hv
2017-01-02T04:54:48.644Z,38.7022,-118.4618,7.8,0.8,ml,8,171.02,0.088,0.1115,nn,nn00571992,2017-01-02T17:30:15.417Z,"24km NE of Hawthorne, Nevada",earthquake,,2.4,0.28,3,reviewed,nn,nn
2017-01-02T04:58:53.549Z,38.4063,-118.9175,3.6,1.6,ml,12,73.26,0.359,0.1011,nn,nn00571993,2017-01-02T19:22:09.274Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.6,0.11,3,reviewed,nn,nn
2017-01-02T05:07:17.770Z,37.5769997,-118.8416672,3.89,1.48,md,14,138,0.01639,0.03,nc,nc72747080,2017-01-02T05:35:02.901Z,"13km SE of Mammoth Lakes, California",earthquake,0.31,0.68,0.16,13,automatic,nc,nc
2017-01-02T05:11:32.357Z,38.6957,-118.4554,7.5,0.7,ml,6,165.22,0.086,0.049,nn,nn00571995,2017-01-02T19:28:22.037Z,"24km NE of Hawthorne, Nevada",earthquake,,6.8,0,1,reviewed,nn,nn
2017-01-02T05:11:46.961Z,57.8222,-137.8622,0,2.5,ml,,,,0.94,ak,ak14884888,2017-01-02T05:21:01.943Z,"141km WSW of Gustavus, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-02T05:12:46.420Z,32.98,-115.5358333,2.62,1.58,ml,20,88,0.06982,0.19,ci,ci37778712,2017-01-02T05:16:29.862Z,"0km WNW of Brawley, CA",earthquake,0.32,0.48,0.185,29,automatic,ci,ci
2017-01-02T05:13:23.014Z,64.6576,-152.4749,0.1,1.9,ml,,,,0.84,ak,ak14884891,2017-01-02T05:33:37.519Z,"60km SSW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-02T05:13:57.730Z,32.9658333,-115.5418333,2.39,1.43,ml,14,94,0.06612,0.26,ci,ci37778720,2017-01-02T05:17:30.821Z,"2km SW of Brawley, CA",earthquake,0.49,0.75,0.149,25,automatic,ci,ci
2017-01-02T05:14:33.151Z,38.357,-118.9097,9,1.7,ml,14,63.96,0.311,0.1722,nn,nn00571996,2017-01-02T19:47:01.540Z,"30km ENE of Bridgeport, California",earthquake,,3.7,0.31,5,reviewed,nn,nn
2017-01-02T05:15:17.270Z,33.6738333,-116.7578333,16.44,0.6,ml,22,69,0.05549,0.23,ci,ci37778728,2017-01-03T16:40:27.160Z,"8km SSW of Idyllwild, CA",earthquake,0.53,0.7,0.17,12,reviewed,ci,ci
2017-01-02T05:17:29.820Z,40.4698333,-121.5181667,2.49,0.41,md,5,145,0.005621,0.02,nc,nc72747085,2017-01-03T22:01:56.406Z,"30km NW of Chester, California",earthquake,0.84,0.34,0.146,5,reviewed,nc,nc
2017-01-02T05:18:14.258Z,38.427,-118.8994,8.2,1.6,ml,12,69.89,0.356,0.1592,nn,nn00571997,2017-01-02T20:15:21.717Z,"26km WSW of Hawthorne, Nevada",earthquake,,5.6,0.24,6,reviewed,nn,nn
2017-01-02T05:21:04.250Z,35.927,-117.479,4.42,1.41,ml,16,88,0.131,0.11,ci,ci37778744,2017-01-03T16:39:45.346Z,"19km NNW of Searles Valley, CA",earthquake,0.34,0.58,0.119,20,reviewed,ci,ci
2017-01-02T05:33:39.598Z,38.3558,-118.9073,5.8,2.5,ml,29,53.95,0.151,0.1511,nn,nn00572000,2017-01-02T17:23:57.765Z,"30km SW of Hawthorne, Nevada",earthquake,,2.5,0.43,16,reviewed,nn,nn
2017-01-02T05:34:20.690Z,45.8018333,-112.3133333,7.86,1.22,md,12,66,0.098,0.19,mb,mb80195564,2017-01-02T16:55:00.800Z,"18km WSW of Whitehall, Montana",earthquake,0.47,1.3,0.176,9,reviewed,mb,mb
2017-01-02T05:56:32.605Z,59.9836,-152.895,106.9,1.5,ml,,,,0.2,ak,ak14884902,2017-01-02T17:38:50.407Z,"56km S of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-02T06:00:44.564Z,38.4317,-118.8842,11,0.8,ml,8,158.56,0.345,0.2055,nn,nn00572001,2017-01-02T20:21:37.021Z,"24km WSW of Hawthorne, Nevada",earthquake,,5.2,0.02,2,reviewed,nn,nn
2017-01-02T06:01:38.339Z,38.295,-118.7471,9.7,0.8,ml,11,83.58,0.195,0.1645,nn,nn00572094,2017-01-02T20:37:05.646Z,"27km SSW of Hawthorne, Nevada",earthquake,,4.1,0.05,2,reviewed,nn,nn
2017-01-02T06:04:12.856Z,38.3607,-118.9071,5.6,1.1,ml,12,103.42,0.314,0.1254,nn,nn00572002,2017-01-02T20:49:29.757Z,"30km SW of Hawthorne, Nevada",earthquake,,4.8,0.15,2,reviewed,nn,nn
2017-01-02T06:19:14.050Z,-27.497,-172.9604,15.77,5.1,mb,,188,8.832,1.05,us,us10007p6a,2017-01-02T07:08:59.040Z,"Kermadec Islands region",earthquake,11.2,6,0.116,24,reviewed,us,us
2017-01-02T06:21:33.730Z,33.1613333,-116.1053333,9.73,1.27,ml,45,49,0.1285,0.26,ci,ci37778752,2017-01-03T23:28:06.340Z,"3km NE of Ocotillo Wells, CA",earthquake,0.29,1.01,0.124,40,reviewed,ci,ci
2017-01-02T06:22:53.590Z,37.6476669,-118.9211655,6.75,1.15,md,9,98,0.01419,0.05,nc,nc72747100,2017-01-02T06:40:02.043Z,"4km E of Mammoth Lakes, California",earthquake,0.83,1.49,0.09,8,automatic,nc,nc
2017-01-02T06:46:01.170Z,37.6355019,-118.9143295,5.61,1.21,md,9,93,0.01648,0.01,nc,nc72747105,2017-01-02T07:04:02.093Z,"5km ESE of Mammoth Lakes, California",earthquake,0.91,0.68,0.21,8,automatic,nc,nc
2017-01-02T07:02:42.550Z,46.9005,-111.6216667,6.26,-0.31,md,4,290,0.238,0.13,mb,mb80195684,2017-01-03T20:03:07.190Z,"33km NE of Helena Valley Northeast, Montana",earthquake,4.16,2.17,,1,reviewed,mb,mb
2017-01-02T07:05:24.250Z,37.6373329,-118.9158325,5.63,1.28,md,10,65,0.01665,0.01,nc,nc72747110,2017-01-02T07:23:02.129Z,"5km ESE of Mammoth Lakes, California",earthquake,0.69,0.87,0.05,9,automatic,nc,nc
2017-01-02T07:07:13.947Z,61.7316,-148.1577,4.4,2,ml,,,,0.74,ak,ak14886168,2017-01-02T07:23:09.664Z,"37km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T07:12:34.282Z,36.6754,-116.1083,12.5,1.9,ml,35,72.54,0.022,0.2264,nn,nn00572006,2017-01-02T07:46:25.006Z,"53km NNW of Pahrump, Nevada",earthquake,,0.7,0.33,26,reviewed,nn,nn
2017-01-02T07:12:39.170Z,33.766,-116.0415,0.77,0.92,ml,17,121,0.1186,0.25,ci,ci37778760,2017-01-03T16:41:12.545Z,"16km NE of Coachella, CA",earthquake,0.53,1.25,0.16,19,reviewed,ci,ci
2017-01-02T07:15:25.060Z,33.7931667,-116.9193333,11.96,0.8,ml,22,116,0.1059,0.19,ci,ci37778768,2017-01-03T16:40:13.610Z,"4km ENE of San Jacinto, CA",earthquake,0.36,0.83,0.197,22,reviewed,ci,ci
2017-01-02T07:17:23.863Z,36.6691,-116.1091,11.1,1,ml,23,119.22,0.028,0.157,nn,nn00572007,2017-01-02T07:30:14.310Z,"52km NNW of Pahrump, Nevada",earthquake,,0.7,0.26,16,reviewed,nn,nn
2017-01-02T07:29:57.770Z,37.5963326,-118.7848358,4.98,1.83,md,21,81,0.03573,0.03,nc,nc72747115,2017-01-02T07:47:02.175Z,"17km ESE of Mammoth Lakes, California",earthquake,0.28,0.5,0.2,20,automatic,nc,nc
2017-01-02T07:31:07.600Z,53.4699,108.5551,19.8,4.5,mb,,62,5.692,0.97,us,us10007p6p,2017-01-02T15:31:02.137Z,"28km W of Ust'-Barguzin, Russia",earthquake,10.5,4.8,0.099,30,reviewed,us,us
2017-01-02T07:53:25.030Z,32.6143333,-115.762,2.44,1.67,ml,18,130,0.04606,0.2,ci,ci37778784,2017-01-02T07:57:17.942Z,"17km WNW of Progreso, B.C., MX",earthquake,0.68,0.54,0.222,29,automatic,ci,ci
2017-01-02T08:13:05.199Z,38.6996,-118.4793,8.5,1.3,ml,13,80.92,0.079,0.1494,nn,nn00572013,2017-01-02T22:11:26.394Z,"23km NNE of Hawthorne, Nevada",earthquake,,1.2,0.12,6,reviewed,nn,nn
2017-01-02T08:15:29.000Z,19.3238333,-155.1796667,6.682,0.72,md,5,173,0.05618,0.03,hv,hv61543276,2017-01-03T00:37:49.440Z,"13km SSE of Volcano, Hawaii",earthquake,1.13,3.46,0.045,3,reviewed,hv,hv
2017-01-02T08:18:43.490Z,47.0505,-111.8938333,9.65,1.67,ml,15,126,0.282,0.06,mb,mb80195569,2017-01-03T15:58:27.630Z,"37km NNE of Helena Valley Northwest, Montana",earthquake,0.67,0.41,0.17,3,reviewed,mb,mb
2017-01-02T08:23:53.698Z,51.0226,-179.8024,15.8,2.7,ml,,,,0.77,ak,ak14887444,2017-01-02T17:44:38.813Z,"55km WSW of Amatignak Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-01-02T08:27:05.980Z,38.803,-122.8528333,0.19,1.22,md,8,151,0.04522,0.15,nc,nc72747130,2017-01-03T22:17:01.854Z,"8km WNW of The Geysers, California",earthquake,0.91,1.43,0.186,8,reviewed,nc,nc
2017-01-02T08:28:00.890Z,33.6811667,-116.7408333,15,1.34,ml,51,26,0.04075,0.16,ci,ci37778792,2017-01-03T16:40:33.483Z,"7km SSW of Idyllwild, CA",earthquake,0.19,0.34,0.221,25,reviewed,ci,ci
2017-01-02T08:28:16.964Z,38.4023,-118.9171,9.1,1.9,ml,19,57.45,0.356,0.1414,nn,nn00572014,2017-01-02T16:40:40.378Z,"28km WSW of Hawthorne, Nevada",earthquake,,4.1,0.34,8,reviewed,nn,nn
2017-01-02T08:30:14.256Z,61.4047,-146.4899,19.8,1.7,ml,,,,0.85,ak,ak14887445,2017-01-02T08:45:40.142Z,"31km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-02T08:31:58.816Z,65.4695,-144.7193,0,1.8,ml,,,,0.9,ak,ak14887448,2017-01-02T08:45:40.420Z,"1km W of Circle Hot Springs Station, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-02T08:35:55.870Z,33.5138333,-116.5371667,9.63,0.27,ml,15,113,0.04386,0.14,ci,ci37778800,2017-01-03T16:40:07.114Z,"13km ESE of Anza, CA",earthquake,0.39,0.73,0.048,4,reviewed,ci,ci
2017-01-02T08:37:28.850Z,44.6363333,-110.3778333,6.79,0.42,md,8,137,0.07287,0.11,uu,uu60180367,2017-01-02T22:35:20.290Z,"40km ENE of Old Faithful Geyser, Wyoming",earthquake,0.45,1.13,0.158,3,reviewed,uu,uu
2017-01-02T08:37:55.710Z,35.2125015,-120.4888306,5.06,1.67,md,17,131,0.0522,0.06,nc,nc72747135,2017-01-02T08:53:03.339Z,"13km NE of Arroyo Grande, California",earthquake,0.42,0.54,0.22,12,automatic,nc,nc
2017-01-02T08:39:31.162Z,38.4049,-118.9158,8,1.3,ml,13,57.67,0.357,0.154,nn,nn00572015,2017-01-02T22:23:52.394Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.6,0.3,4,reviewed,nn,nn
2017-01-02T08:47:24.160Z,62.527,-151.0627,86.2,1.6,ml,,,,0.37,ak,ak14887451,2017-01-02T08:57:35.018Z,"54km WNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-02T08:53:43.368Z,38.4371,-118.891,10.2,1.5,ml,14,112.21,0.346,0.1855,nn,nn00572016,2017-01-02T22:45:33.330Z,"25km WSW of Hawthorne, Nevada",earthquake,,3.2,0.18,6,reviewed,nn,nn
2017-01-02T09:04:49.850Z,35.2445,-118.59,5.73,1.37,ml,16,102,0.08196,0.15,ci,ci37778816,2017-01-03T16:41:08.964Z,"18km NW of Tehachapi, CA",earthquake,0.32,1.05,0.187,23,reviewed,ci,ci
2017-01-02T09:16:45.135Z,61.1983,-140.6832,1.8,1.4,ml,,,,0.39,ak,ak14887454,2017-01-02T09:28:02.137Z,"158km NE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-02T09:31:41.130Z,62.7647,-148.9023,58.3,1.9,ml,,,,0.54,ak,ak14887459,2017-01-02T09:48:59.120Z,"69km S of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T09:45:53.654Z,59.3947,-153.0537,80,2.3,ml,,,,0.79,ak,ak14887465,2017-01-02T09:55:17.107Z,"81km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T09:48:10.570Z,37.793335,-121.9540024,8.32,1.16,md,7,102,0.0722,0.04,nc,nc72747140,2017-01-02T10:03:03.469Z,"2km NE of San Ramon, California",earthquake,0.54,1.58,0.29,7,automatic,nc,nc
2017-01-02T09:54:06.864Z,63.3824,-149.5687,1.9,1.5,ml,,,,0.51,ak,ak14888742,2017-01-02T10:03:37.827Z,"30km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T10:15:17.790Z,-23.3011,179.1731,561.06,5.3,mb,,23,5.626,1.38,us,us10007p6z,2017-01-02T13:41:10.040Z,"South of the Fiji Islands",earthquake,9.4,5.3,0.03,414,reviewed,us,us
2017-01-02T10:26:25.880Z,32.7966667,-115.566,9.93,1.26,ml,14,138,0.1008,0.18,ci,ci37778824,2017-01-03T20:55:47.406Z,"1km NW of El Centro, CA",earthquake,0.41,1,0.157,10,reviewed,ci,ci
2017-01-02T10:30:22.458Z,38.3376,-118.8975,10.8,1.4,ml,14,73.56,0.289,0.1599,nn,nn00572024,2017-01-02T23:19:33.081Z,"30km ENE of Bridgeport, California",earthquake,,4.1,0.16,4,reviewed,nn,nn
2017-01-02T10:33:03.945Z,58.8449,-153.6042,5.8,2.1,ml,,,,0.68,ak,ak14888754,2017-01-02T10:48:25.738Z,"125km SE of Old Iliamna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T10:34:20.440Z,33.5196667,-116.532,10.27,0.23,ml,11,126,0.03774,0.13,ci,ci37778832,2017-01-03T16:40:40.928Z,"14km ESE of Anza, CA",earthquake,0.6,0.76,0.063,6,reviewed,ci,ci
2017-01-02T10:40:42.200Z,17.8715,-65.6039,3,2.9,Md,9,237.6,0.35663117,0.87,pr,pr17002000,2017-01-02T11:50:27.577Z,"28km SSW of Esperanza, Puerto Rico",earthquake,2.9,4.6,0,7,reviewed,pr,pr
2017-01-02T10:56:44.446Z,60.4966,-149.5598,29.5,2,ml,,,,0.64,ak,ak14890037,2017-01-02T11:10:44.167Z,"38km NNW of Bear Creek, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-01-02T10:59:21.250Z,32.9701667,-115.547,3.11,1.92,ml,25,86,0.06947,0.29,ci,ci37778840,2017-01-02T11:02:59.942Z,"2km WSW of Brawley, CA",earthquake,0.42,0.69,0.198,28,automatic,ci,ci
